대분류,중분류,불만유형,지역,건수
가구,의자류,계약불이행(불완전이행),인천광역시,136
가구,의자류,계약불이행(불완전이행),전라남도,40
가구,의자류,계약불이행(불완전이행),전북특별자치도,41
가구,의자류,계약불이행(불완전이행),제주특별자치도,11
가구,의자류,계약불이행(불완전이행),충청남도,91
가구,의자류,계약불이행(불완전이행),충청북도,52
가구,의자류,계약불이행(불완전이행),해외 및 기타,10
가구,의자류,계약해제.해지/위약금,강원도,45
가구,의자류,계약해제.해지/위약금,경기도,807
가구,의자류,계약해제.해지/위약금,경상남도,132
가구,의자류,계약해제.해지/위약금,경상북도,81
가구,의자류,계약해제.해지/위약금,광주광역시,44
가구,의자류,계약해제.해지/위약금,대구광역시,138
가구,의자류,계약해제.해지/위약금,대전광역시,59
가구,의자류,계약해제.해지/위약금,미상,1
가구,의자류,계약해제.해지/위약금,부산광역시,191
가구,의자류,계약해제.해지/위약금,서울특별시,414
가구,의자류,계약해제.해지/위약금,세종특별자치시,14
가구,의자류,계약해제.해지/위약금,울산광역시,32
가구,의자류,계약해제.해지/위약금,인천광역시,150
가구,의자류,계약해제.해지/위약금,전라남도,40
가구,의자류,계약해제.해지/위약금,전북특별자치도,40
가구,의자류,계약해제.해지/위약금,제주특별자치도,15
가구,의자류,계약해제.해지/위약금,충청남도,70
가구,의자류,계약해제.해지/위약금,충청북도,39
가구,의자류,계약해제.해지/위약금,해외 및 기타,19
가구,의자류,단순문의.상담,강원도,6
가구,의자류,단순문의.상담,경기도,164
가구,의자류,단순문의.상담,경상남도,16
가구,의자류,단순문의.상담,경상북도,17
가구,의자류,단순문의.상담,광주광역시,15
가구,의자류,단순문의.상담,대구광역시,15
가구,의자류,단순문의.상담,대전광역시,14
가구,의자류,단순문의.상담,부산광역시,32
가구,의자류,단순문의.상담,서울특별시,94
가구,의자류,단순문의.상담,세종특별자치시,2
가구,의자류,단순문의.상담,울산광역시,9
가구,의자류,단순문의.상담,인천광역시,22
가구,의자류,단순문의.상담,전라남도,6
가구,의자류,단순문의.상담,전북특별자치도,6
가구,의자류,단순문의.상담,제주특별자치도,2
가구,의자류,단순문의.상담,충청남도,24
가구,의자류,단순문의.상담,충청북도,15
가구,의자류,단순문의.상담,해외 및 기타,8
가구,의자류,무능력자계약,경상남도,1
가구,의자류,무능력자계약,서울특별시,1
가구,의자류,미상,강원도,1
가구,의자류,미상,경기도,41
가구,의자류,미상,경상남도,1
가구,의자류,미상,경상북도,1
가구,의자류,미상,광주광역시,2
가구,의자류,미상,대구광역시,1
가구,의자류,미상,대전광역시,1
가구,의자류,미상,미상,15
가구,의자류,미상,부산광역시,6
가구,의자류,미상,서울특별시,26
가구,의자류,미상,세종특별자치시,4
가구,의자류,미상,울산광역시,2
가구,의자류,미상,인천광역시,5
가구,의자류,미상,전라남도,1
가구,의자류,미상,전북특별자치도,1
가구,의자류,미상,제주특별자치도,1
가구,의자류,미상,충청남도,6
가구,의자류,미상,충청북도,2
가구,의자류,법.제도,경기도,2
가구,의자류,법.제도,서울특별시,7
가구,의자류,법.제도,인천광역시,1
가구,의자류,부당행위,강원도,6
가구,의자류,부당행위,경기도,85
가구,의자류,부당행위,경상남도,9
가구,의자류,부당행위,경상북도,9
가구,의자류,부당행위,광주광역시,5
가구,의자류,부당행위,대구광역시,9
가구,의자류,부당행위,대전광역시,10
가구,의자류,부당행위,미상,2
가구,의자류,부당행위,부산광역시,18
가구,의자류,부당행위,서울특별시,76
가구,의자류,부당행위,세종특별자치시,2
가구,의자류,부당행위,울산광역시,2
가구,의자류,부당행위,인천광역시,11
가구,의자류,부당행위,전라남도,11
가구,의자류,부당행위,전북특별자치도,7
가구,의자류,부당행위,제주특별자치도,2
가구,의자류,부당행위,충청남도,10
가구,의자류,부당행위,충청북도,9
가구,의자류,안전(제품/시설),강원도,2
가구,의자류,안전(제품/시설),경기도,57
가구,의자류,안전(제품/시설),경상남도,5
가구,의자류,안전(제품/시설),경상북도,2
가구,의자류,안전(제품/시설),광주광역시,2
가구,의자류,안전(제품/시설),대구광역시,3
가구,의자류,안전(제품/시설),대전광역시,6
가구,의자류,안전(제품/시설),부산광역시,5
가구,의자류,안전(제품/시설),서울특별시,33
가구,의자류,안전(제품/시설),세종특별자치시,1
가구,의자류,안전(제품/시설),울산광역시,6
가구,의자류,안전(제품/시설),인천광역시,13
가구,의자류,안전(제품/시설),전라남도,3
가구,의자류,안전(제품/시설),전북특별자치도,4
가구,의자류,안전(제품/시설),제주특별자치도,1
가구,의자류,안전(제품/시설),충청남도,4
가구,의자류,안전(제품/시설),충청북도,3
가구,의자류,안전(제품/시설),해외 및 기타,1
가구,의자류,약관,강원도,1
가구,의자류,약관,경기도,21
가구,의자류,약관,경상남도,2
가구,의자류,약관,경상북도,1
가구,의자류,약관,광주광역시,2
가구,의자류,약관,대구광역시,2
가구,의자류,약관,대전광역시,9
가구,의자류,약관,부산광역시,3
가구,의자류,약관,서울특별시,13
가구,의자류,약관,세종특별자치시,3
가구,의자류,약관,인천광역시,3
가구,의자류,약관,전북특별자치도,1
가구,의자류,약관,제주특별자치도,1
가구,의자류,약관,충청남도,34
가구,의자류,약관,충청북도,11
가구,의자류,이자.수수료,강원도,1
가구,의자류,이자.수수료,경기도,9
가구,의자류,이자.수수료,경상남도,3
가구,의자류,이자.수수료,광주광역시,1
가구,의자류,이자.수수료,부산광역시,2
가구,의자류,이자.수수료,서울특별시,13
가구,의자류,이자.수수료,인천광역시,4
가구,의자류,이자.수수료,전라남도,2
가구,의자류,이자.수수료,전북특별자치도,3
가구,의자류,이자.수수료,제주특별자치도,1
가구,의자류,청약철회,강원도,19
가구,의자류,청약철회,경기도,674
가구,의자류,청약철회,경상남도,74
가구,의자류,청약철회,경상북도,52
가구,의자류,청약철회,광주광역시,53
가구,의자류,청약철회,대구광역시,80
가구,의자류,청약철회,대전광역시,53
가구,의자류,청약철회,미상,4
가구,의자류,청약철회,부산광역시,98
가구,의자류,청약철회,서울특별시,441
가구,의자류,청약철회,세종특별자치시,25
가구,의자류,청약철회,울산광역시,28
가구,의자류,청약철회,인천광역시,130
가구,의자류,청약철회,전라남도,29
가구,의자류,청약철회,전북특별자치도,37
가구,의자류,청약철회,제주특별자치도,16
가구,의자류,청약철회,충청남도,74
가구,의자류,청약철회,충청북도,47
가구,의자류,청약철회,해외 및 기타,12
가구,의자류,표시.광고,강원도,7
가구,의자류,표시.광고,경기도,121
가구,의자류,표시.광고,경상남도,13
가구,의자류,표시.광고,경상북도,14
가구,의자류,표시.광고,광주광역시,5
가구,의자류,표시.광고,대구광역시,15
가구,의자류,표시.광고,대전광역시,15
가구,의자류,표시.광고,부산광역시,22
가구,의자류,표시.광고,서울특별시,68
가구,의자류,표시.광고,세종특별자치시,1
가구,의자류,표시.광고,울산광역시,6
가구,의자류,표시.광고,인천광역시,21
가구,의자류,표시.광고,전라남도,6
가구,의자류,표시.광고,전북특별자치도,7
가구,의자류,표시.광고,제주특별자치도,3
가구,의자류,표시.광고,충청남도,14
가구,의자류,표시.광고,충청북도,11
가구,의자류,품질(물품/용역),강원도,93
가구,의자류,품질(물품/용역),경기도,1801
가구,의자류,품질(물품/용역),경상남도,241
가구,의자류,품질(물품/용역),경상북도,152
가구,의자류,품질(물품/용역),광주광역시,123
가구,의자류,품질(물품/용역),대구광역시,290
가구,의자류,품질(물품/용역),대전광역시,168
가구,의자류,품질(물품/용역),미상,3
가구,의자류,품질(물품/용역),부산광역시,349
가구,의자류,품질(물품/용역),서울특별시,980
가구,의자류,품질(물품/용역),세종특별자치시,45
가구,의자류,품질(물품/용역),울산광역시,97
가구,의자류,품질(물품/용역),인천광역시,351
가구,의자류,품질(물품/용역),전라남도,98
가구,의자류,품질(물품/용역),전북특별자치도,142
가구,의자류,품질(물품/용역),제주특별자치도,43
가구,의자류,품질(물품/용역),충청남도,202
가구,의자류,품질(물품/용역),충청북도,116
가구,의자류,품질(물품/용역),해외 및 기타,20
가구,장롱류,AS불만,강원도,4
가구,장롱류,AS불만,경기도,110
가구,장롱류,AS불만,경상남도,11
가구,장롱류,AS불만,경상북도,4
가구,장롱류,AS불만,광주광역시,3
가구,장롱류,AS불만,대구광역시,9
가구,장롱류,AS불만,대전광역시,5
가구,장롱류,AS불만,부산광역시,12
가구,장롱류,AS불만,서울특별시,54
가구,장롱류,AS불만,울산광역시,3
가구,장롱류,AS불만,인천광역시,30
가구,장롱류,AS불만,전라남도,8
가구,장롱류,AS불만,전북특별자치도,6
가구,장롱류,AS불만,제주특별자치도,1
가구,장롱류,AS불만,충청남도,7
가구,장롱류,AS불만,충청북도,7
가구,장롱류,가격.요금,강원도,4
가구,장롱류,가격.요금,경기도,54
가구,장롱류,가격.요금,경상남도,6
가구,장롱류,가격.요금,경상북도,4
가구,장롱류,가격.요금,광주광역시,1
가구,장롱류,가격.요금,대구광역시,4
가구,장롱류,가격.요금,대전광역시,1
가구,장롱류,가격.요금,부산광역시,5
가구,장롱류,가격.요금,서울특별시,29
가구,장롱류,가격.요금,세종특별자치시,2
가구,장롱류,가격.요금,울산광역시,2
가구,장롱류,가격.요금,인천광역시,10
가구,장롱류,가격.요금,전라남도,3
가구,장롱류,가격.요금,전북특별자치도,2
가구,장롱류,가격.요금,제주특별자치도,3
가구,장롱류,가격.요금,충청남도,5
가구,장롱류,가격.요금,충청북도,1
가구,장롱류,거래관행,강원도,3
가구,장롱류,거래관행,경기도,8
가구,장롱류,거래관행,경상남도,5
가구,장롱류,거래관행,광주광역시,1
가구,장롱류,거래관행,대구광역시,4
