월,대분류,중분류,불만유형,채널,건수
2022-01,금융,리스,품질(물품/용역),기타(오프라인 등),8
2022-01,금융,저축,AS불만,기타(오프라인 등),3
2022-01,금융,저축,계약불이행(불완전이행),온라인,1
2022-01,금융,저축,계약해제.해지/위약금,기타(오프라인 등),1
2022-01,금융,저축,계약해제.해지/위약금,온라인,1
2022-01,금융,저축,단순문의.상담,기타(오프라인 등),3
2022-01,금융,저축,법.제도,기타(오프라인 등),1
2022-01,금융,저축,부당행위,기타(오프라인 등),5
2022-01,금융,저축,이자.수수료,기타(오프라인 등),2
2022-01,금융,저축,청약철회,기타(오프라인 등),1
2022-01,금융,저축,표시.광고,기타(오프라인 등),1
2022-01,금융,카드,AS불만,기타(오프라인 등),5
2022-01,금융,카드,가격.요금,기타(오프라인 등),10
2022-01,금융,카드,가격.요금,온라인,1
2022-01,금융,카드,거래관행,기타(오프라인 등),5
2022-01,금융,카드,계약불이행(불완전이행),기타(오프라인 등),11
2022-01,금융,카드,계약불이행(불완전이행),온라인,6
2022-01,금융,카드,계약해제.해지/위약금,기타(오프라인 등),28
2022-01,금융,카드,계약해제.해지/위약금,온라인,4
2022-01,금융,카드,단순문의.상담,기타(오프라인 등),19
2022-01,금융,카드,단순문의.상담,온라인,2
2022-01,금융,카드,법.제도,온라인,1
2022-01,금융,카드,부당행위,기타(오프라인 등),44
2022-01,금융,카드,부당행위,온라인,14
2022-01,금융,카드,약관,기타(오프라인 등),5
2022-01,금융,카드,이자.수수료,기타(오프라인 등),2
2022-01,금융,카드,이자.수수료,온라인,1
2022-01,금융,카드,청약철회,기타(오프라인 등),4
2022-01,금융,카드,청약철회,온라인,2
2022-01,금융,카드,품질(물품/용역),기타(오프라인 등),18
2022-01,금융,카드,품질(물품/용역),온라인,1
2022-01,금융,투자,AS불만,기타(오프라인 등),4
2022-01,금융,투자,AS불만,온라인,5
2022-01,금융,투자,가격.요금,기타(오프라인 등),7
2022-01,금융,투자,가격.요금,온라인,1
2022-01,금융,투자,거래관행,기타(오프라인 등),7
2022-01,금융,투자,계약불이행(불완전이행),기타(오프라인 등),139
2022-01,금융,투자,계약불이행(불완전이행),온라인,21
2022-01,금융,투자,계약해제.해지/위약금,기타(오프라인 등),1881
2022-01,금융,투자,계약해제.해지/위약금,온라인,192
2022-01,금융,투자,단순문의.상담,기타(오프라인 등),124
2022-01,금융,투자,단순문의.상담,온라인,7
2022-01,금융,투자,무능력자계약,기타(오프라인 등),2
2022-01,금융,투자,미상,기타(오프라인 등),2
2022-01,금융,투자,법.제도,기타(오프라인 등),6
2022-01,금융,투자,부당채권추심,기타(오프라인 등),4
2022-01,금융,투자,부당채권추심,온라인,1
2022-01,금융,투자,부당행위,기타(오프라인 등),204
2022-01,금융,투자,부당행위,온라인,15
2022-01,금융,투자,약관,기타(오프라인 등),7
2022-01,금융,투자,약관,온라인,1
2022-01,금융,투자,이자.수수료,기타(오프라인 등),5
2022-01,금융,투자,이자.수수료,온라인,2
2022-01,금융,투자,청약철회,기타(오프라인 등),231
2022-01,금융,투자,청약철회,온라인,34
2022-01,금융,투자,표시.광고,기타(오프라인 등),4
2022-01,금융,투자,표시.광고,온라인,1
2022-01,금융,투자,품질(물품/용역),기타(오프라인 등),35
2022-01,금융,할부금융,AS불만,기타(오프라인 등),2
2022-01,금융,할부금융,AS불만,온라인,1
2022-01,금융,할부금융,가격.요금,기타(오프라인 등),5
2022-01,금융,할부금융,가격.요금,온라인,1
2022-01,금융,할부금융,계약불이행(불완전이행),기타(오프라인 등),5
2022-01,금융,할부금융,계약불이행(불완전이행),온라인,8
2022-01,금융,할부금융,계약해제.해지/위약금,기타(오프라인 등),3
2022-01,금융,할부금융,계약해제.해지/위약금,온라인,2
2022-01,금융,할부금융,단순문의.상담,기타(오프라인 등),14
2022-01,금융,할부금융,약관,기타(오프라인 등),2
2022-01,금융,할부금융,약관,온라인,1
2022-01,금융,할부금융,이자.수수료,기타(오프라인 등),1
2022-01,금융,할부금융,청약철회,기타(오프라인 등),2
2022-01,금융,할부금융,청약철회,온라인,7
2022-01,금융,할부금융,표시.광고,기타(오프라인 등),1
2022-01,금융,할부금융,표시.광고,온라인,1
2022-01,금융,할부금융,품질(물품/용역),기타(오프라인 등),16
2022-01,금융,할부금융,품질(물품/용역),온라인,9
2022-01,기계류기타물품,기계,AS불만,기타(오프라인 등),9
2022-01,기계류기타물품,기계,가격.요금,기타(오프라인 등),1
2022-01,기계류기타물품,기계,계약불이행(불완전이행),기타(오프라인 등),7
2022-01,기계류기타물품,기계,계약해제.해지/위약금,기타(오프라인 등),5
2022-01,기계류기타물품,기계,계약해제.해지/위약금,온라인,1
2022-01,기계류기타물품,기계,단순문의.상담,기타(오프라인 등),5
2022-01,기계류기타물품,기계,단순문의.상담,온라인,1
2022-01,기계류기타물품,기계,미상,기타(오프라인 등),1
2022-01,기계류기타물품,기계,부당행위,기타(오프라인 등),4
2022-01,기계류기타물품,기계,청약철회,기타(오프라인 등),2
2022-01,기계류기타물품,기계,청약철회,온라인,3
2022-01,기계류기타물품,기계,품질(물품/용역),기타(오프라인 등),9
2022-01,기계류기타물품,기계,품질(물품/용역),온라인,5
2022-01,기계류기타물품,기타물품,AS불만,기타(오프라인 등),16
2022-01,기계류기타물품,기타물품,AS불만,온라인,9
2022-01,기계류기타물품,기타물품,가격.요금,기타(오프라인 등),15
2022-01,기계류기타물품,기타물품,가격.요금,온라인,5
2022-01,기계류기타물품,기타물품,거래관행,기타(오프라인 등),13
2022-01,기계류기타물품,기타물품,거래관행,온라인,5
2022-01,기계류기타물품,기타물품,계약불이행(불완전이행),기타(오프라인 등),55
2022-01,기계류기타물품,기타물품,계약불이행(불완전이행),온라인,97
2022-01,기계류기타물품,기타물품,계약해제.해지/위약금,기타(오프라인 등),104
2022-01,기계류기타물품,기타물품,계약해제.해지/위약금,온라인,41
2022-01,기계류기타물품,기타물품,단순문의.상담,기타(오프라인 등),556
2022-01,기계류기타물품,기타물품,단순문의.상담,온라인,46
2022-01,기계류기타물품,기타물품,무능력자계약,온라인,1
2022-01,기계류기타물품,기타물품,미상,기타(오프라인 등),5
2022-01,기계류기타물품,기타물품,미상,온라인,5
2022-01,기계류기타물품,기타물품,법.제도,온라인,1
2022-01,기계류기타물품,기타물품,부당행위,기타(오프라인 등),220
2022-01,기계류기타물품,기타물품,부당행위,온라인,64
2022-01,기계류기타물품,기타물품,안전(제품/시설),기타(오프라인 등),9
2022-01,기계류기타물품,기타물품,약관,기타(오프라인 등),9
2022-01,기계류기타물품,기타물품,약관,온라인,5
2022-01,기계류기타물품,기타물품,이자.수수료,기타(오프라인 등),2
2022-01,기계류기타물품,기타물품,이자.수수료,온라인,3
2022-01,기계류기타물품,기타물품,청약철회,기타(오프라인 등),16
2022-01,기계류기타물품,기타물품,청약철회,온라인,53
2022-01,기계류기타물품,기타물품,표시.광고,기타(오프라인 등),8
2022-01,기계류기타물품,기타물품,표시.광고,온라인,17
2022-01,기계류기타물품,기타물품,품질(물품/용역),기타(오프라인 등),130
2022-01,기계류기타물품,기타물품,품질(물품/용역),온라인,46
2022-01,기타서비스,가사서비스,거래관행,온라인,1
2022-01,기타서비스,가사서비스,계약불이행(불완전이행),기타(오프라인 등),3
2022-01,기타서비스,가사서비스,계약불이행(불완전이행),온라인,1
2022-01,기타서비스,가사서비스,계약해제.해지/위약금,기타(오프라인 등),12
2022-01,기타서비스,가사서비스,계약해제.해지/위약금,온라인,4
2022-01,기타서비스,가사서비스,단순문의.상담,기타(오프라인 등),2
2022-01,기타서비스,가사서비스,미상,기타(오프라인 등),1
2022-01,기타서비스,가사서비스,부당행위,기타(오프라인 등),1
2022-01,기타서비스,가사서비스,품질(물품/용역),기타(오프라인 등),3
2022-01,기타서비스,가사서비스,품질(물품/용역),온라인,1
2022-01,기타서비스,관혼상제,가격.요금,기타(오프라인 등),4
2022-01,기타서비스,관혼상제,거래관행,기타(오프라인 등),3
2022-01,기타서비스,관혼상제,계약불이행(불완전이행),기타(오프라인 등),50
2022-01,기타서비스,관혼상제,계약불이행(불완전이행),온라인,4
2022-01,기타서비스,관혼상제,계약해제.해지/위약금,기타(오프라인 등),136
2022-01,기타서비스,관혼상제,계약해제.해지/위약금,온라인,3
2022-01,기타서비스,관혼상제,단순문의.상담,기타(오프라인 등),20
2022-01,기타서비스,관혼상제,미상,기타(오프라인 등),21
2022-01,기타서비스,관혼상제,미상,온라인,1
2022-01,기타서비스,관혼상제,법.제도,기타(오프라인 등),1
2022-01,기타서비스,관혼상제,부당행위,기타(오프라인 등),13
2022-01,기타서비스,관혼상제,부당행위,온라인,1
2022-01,기타서비스,관혼상제,약관,기타(오프라인 등),3
2022-01,기타서비스,관혼상제,이자.수수료,기타(오프라인 등),1
2022-01,기타서비스,관혼상제,청약철회,기타(오프라인 등),35
2022-01,기타서비스,관혼상제,품질(물품/용역),기타(오프라인 등),16
2022-01,기타서비스,기타서비스,AS불만,기타(오프라인 등),25
2022-01,기타서비스,기타서비스,AS불만,온라인,3
2022-01,기타서비스,기타서비스,가격.요금,기타(오프라인 등),22
2022-01,기타서비스,기타서비스,가격.요금,온라인,8
2022-01,기타서비스,기타서비스,거래관행,기타(오프라인 등),29
2022-01,기타서비스,기타서비스,거래관행,온라인,12
2022-01,기타서비스,기타서비스,계약불이행(불완전이행),기타(오프라인 등),102
2022-01,기타서비스,기타서비스,계약불이행(불완전이행),온라인,71
2022-01,기타서비스,기타서비스,계약해제.해지/위약금,기타(오프라인 등),173
2022-01,기타서비스,기타서비스,계약해제.해지/위약금,온라인,56
2022-01,기타서비스,기타서비스,단순문의.상담,기타(오프라인 등),1449
2022-01,기타서비스,기타서비스,단순문의.상담,온라인,66
2022-01,기타서비스,기타서비스,미상,기타(오프라인 등),12
2022-01,기타서비스,기타서비스,미상,온라인,5
2022-01,기타서비스,기타서비스,법.제도,기타(오프라인 등),10
2022-01,기타서비스,기타서비스,법.제도,온라인,2
2022-01,기타서비스,기타서비스,부당행위,기타(오프라인 등),497
2022-01,기타서비스,기타서비스,부당행위,온라인,136
2022-01,기타서비스,기타서비스,안전(제품/시설),기타(오프라인 등),8
2022-01,기타서비스,기타서비스,안전(제품/시설),온라인,2
2022-01,기타서비스,기타서비스,약관,기타(오프라인 등),18
2022-01,기타서비스,기타서비스,약관,온라인,7
2022-01,기타서비스,기타서비스,이자.수수료,기타(오프라인 등),4
2022-01,기타서비스,기타서비스,이자.수수료,온라인,3
2022-01,기타서비스,기타서비스,청약철회,기타(오프라인 등),16
2022-01,기타서비스,기타서비스,청약철회,온라인,23
2022-01,기타서비스,기타서비스,표시.광고,기타(오프라인 등),4
2022-01,기타서비스,기타서비스,표시.광고,온라인,3
2022-01,기타서비스,기타서비스,품질(물품/용역),기타(오프라인 등),128
2022-01,기타서비스,기타서비스,품질(물품/용역),온라인,24
2022-01,기타서비스,사설학습실,가격.요금,기타(오프라인 등),1
2022-01,기타서비스,사설학습실,거래관행,기타(오프라인 등),4
2022-01,기타서비스,사설학습실,계약불이행(불완전이행),기타(오프라인 등),6
2022-01,기타서비스,사설학습실,계약해제.해지/위약금,기타(오프라인 등),54
2022-01,기타서비스,사설학습실,계약해제.해지/위약금,온라인,4
2022-01,기타서비스,사설학습실,단순문의.상담,기타(오프라인 등),5
2022-01,기타서비스,사설학습실,미상,기타(오프라인 등),4
2022-01,기타서비스,사설학습실,법.제도,기타(오프라인 등),2
